"Lipid","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","log2FC","p_value","adj_p_value","Group","CLASS","SUBCLASS A","Individual_Notation","HMDB","KEGG","SubclassB","cat_volcano"
"MEMAPC31",0.0315831773846148,-0.195005796909639,0.258172151678869,0.0939757320373595,0.286096397370187,0.777004420223919,0.941635892240741,-6.41817499597464,0.0315831773846148,0.777004420223919,0.941635892240741,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-20:0/20:4)","HMDB13442",NA,"Glycerophospholipids","ns"
"MEMAPC32",-0.115871829753118,-0.314565117737012,0.0828214582307756,0.112781776306518,-1.19698859249844,0.241793423675399,0.635306526328288,-5.75344316100459,-0.115871829753118,0.241793423675399,0.635306526328288,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-18:1/22:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC33_MEMAPC34",-0.0179314316292906,-0.229387664682555,0.193524801423974,-0.0105895121121305,-0.174056327693858,0.863129467723976,0.982301269237423,-6.44421662942616,-0.0179314316292906,0.863129467723976,0.982301269237423,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-40:5)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC35",0.0265876527036911,-0.224902111846321,0.278077417253704,0.0660408401377376,0.216997647683054,0.829853841747293,0.971263913435173,-6.43572887522108,0.0265876527036911,0.829853841747293,0.971263913435173,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-22:1/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC36",-0.0132408391310297,-0.250872087190485,0.224390408928425,-0.169031324243691,-0.114368731232099,0.909798130217298,0.999086515745761,-6.45292385243029,-0.0132408391310297,0.909798130217298,0.999086515745761,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-42:6)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC37",0.0363458428240533,-0.196324457755719,0.269016143403826,0.0760979704779066,0.320633677588893,0.750975087573467,0.941635892240741,-6.40760496336299,0.0363458428240533,0.750975087573467,0.941635892240741,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-22:0/20:4)","HMDB13448",NA,"Glycerophospholipids","ns"
"MEMAPC38",0.0429119188749275,-0.212278488885708,0.298102326635563,0.201549849631646,0.34515083812524,0.732675578304386,0.941635892240741,-6.39937707612117,0.0429119188749275,0.732675578304386,0.941635892240741,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-24:1/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE01",-0.0803280557790785,-0.362239018837303,0.201582907279146,-1.03339502463825,-0.584858267547012,0.563535590068788,0.90791845066638,-6.28751506361883,-0.0803280557790785,0.563535590068788,0.90791845066638,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(O-16:0/18:1)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE02",0.0361584985124415,-0.237046454633733,0.309363451658616,-0.460620493069121,0.271654661837105,0.787969515613492,0.947742136290882,-6.42224029429757,0.0361584985124415,0.787969515613492,0.947742136290882,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(P-16:0/18:2)","HMDB11343",NA,"Glycerophospholipids","ns"
"MEMAPE05",-0.166343618139465,-0.430798880765551,0.0981116444866214,-0.764071193929835,-1.29106846316303,0.207707133415201,0.589256106753995,-5.64158672342012,-0.166343618139465,0.207707133415201,0.589256106753995,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(P-18:0/18:1)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE06",-0.137162914170904,-0.493254096716221,0.218928268374413,-0.255497007765688,-0.790625516767238,0.436104218974508,0.849426874271244,-6.14684470841389,-0.137162914170904,0.436104218974508,0.849426874271244,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(P-16:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE08",-0.184155014337363,-0.512275949203304,0.143965920528578,-0.402554577781453,-1.15198003263824,0.259503490797221,0.651253952866102,-5.8042767914305,-0.184155014337363,0.259503490797221,0.651253952866102,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(P-18:0/20:4)","HMDB11386",NA,"Glycerophospholipids","ns"
"MEMAPE09",-0.0812241353878949,-0.437942724345774,0.275494453569984,-0.238197139601022,-0.467363399567371,0.644018186025638,0.922105187872398,-6.34943377845261,-0.0812241353878949,0.644018186025638,0.922105187872398,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(P-18:1/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE11",-0.208128368595759,-0.458990161666152,0.0427334244746354,0.411804030685452,-1.70291158863401,0.100158122369608,0.449231437952085,-5.06751237758936,-0.208128368595759,0.100158122369608,0.449231437952085,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(P-16:0/22:6)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE13",-0.097251014565577,-0.359818692904245,0.165316663773091,-0.332306203443297,-0.760235629778937,0.453751110593314,0.85805895472205,-6.1701658300636,-0.097251014565577,0.453751110593314,0.85805895472205,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-17:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE14",-0.0808034748230438,-0.34851669535472,0.186909745708632,0.373636956654234,-0.619520328790635,0.540805823167981,0.899046623228299,-6.26667226063994,-0.0808034748230438,0.540805823167981,0.899046623228299,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-17:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE15",-0.218129862274005,-0.535658721194405,0.0993989966463943,-0.622048093731473,-1.41002646959142,0.170033908066497,0.530685069938674,-5.48956772185698,-0.218129862274005,0.170033908066497,0.530685069938674,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(P-20:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE16",-0.0521879838408771,-0.362933803364768,0.258557835683013,-0.301188913134478,-0.34471530614583,0.732999297629816,0.941635892240741,-6.39952847997717,-0.0521879838408771,0.732999297629816,0.941635892240741,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(P-18:0/22:5) + PE(P-20:1/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE17",-0.0419027660464672,-0.320772489174238,0.236966957081303,-0.190089029528708,-0.3084158362448,0.760150788224068,0.941635892240741,-6.41148077120864,-0.0419027660464672,0.760150788224068,0.941635892240741,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(P-18:0/18:2)","HMDB11376",NA,"Glycerophospholipids","ns"
"MEMAPE20",0.195072574214448,-0.469541731700376,0.859686880129271,-0.63874058053444,0.602769858741327,0.551785784924099,0.905158424150212,-6.27683065924358,0.195072574214448,0.551785784924099,0.905158424150212,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(16:1e/20:3)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE21",0.133885553023409,-0.217809611140074,0.485580717186893,-0.0931702613854927,0.781380669531595,0.441427855859213,0.853427187994479,-6.15403152743536,0.133885553023409,0.441427855859213,0.853427187994479,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(16:1e/20:5)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE29",-0.203995934609211,-0.50296402838808,0.094972159169657,0.0247320876860705,-1.4005287008692,0.172828471052825,0.530685069938674,-5.50213053421873,-0.203995934609211,0.172828471052825,0.530685069938674,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(18:1e/22:6)",NA,NA,"Glycerophospholipids","ns"
"MEMAPE30",-0.188696411613094,-0.469428790447422,0.0920359672212336,0.181950526720751,-1.37964222771644,0.179101528886078,0.537304586658233,-5.52950001466749,-0.188696411613094,0.179101528886078,0.537304586658233,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphoethanolamine","PE(18:2e/22:6)",NA,NA,"Glycerophospholipids","ns"
"MG02",-1.05843087238094,-1.46889885390114,-0.647962890860734,-0.653352939244142,-5.29271557651344,1.41988416363188e-05,0.0037058976670792,3.14126828395647,-1.05843087238094,1.41988416363188e-05,0.0037058976670792,"HIPE","Glycerolipids","Monoacylglycerols","MG(16:0/0:0/0:0)","HMDB11564",NA,"Glycerolipids","Glycerolipids"
"MG06",-0.752547132375472,-1.29610203950039,-0.208992225250553,1.11099085236121,-2.84325153358645,0.00849184090753171,0.116651077729778,-2.89901116812051,-0.752547132375472,0.00849184090753171,0.116651077729778,"HIPE","Glycerolipids","Monoacylglycerols","MG(18:2(9Z,12Z)/0:0/0:0)","HMDB11568",NA,"Glycerolipids","Glycerolipids"
"SphLip_02",0.0403999206749879,-0.20029659902625,0.281096440376226,-0.115033106199289,0.344513341320132,0.733149429746899,0.941635892240741,-6.39959862465855,0.0403999206749879,0.733149429746899,0.941635892240741,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:0/14:0)","HMDB12085","C00550","Sphingolipids","ns"
"SphLip_03",-0.0648209876738125,-0.306435491303324,0.176793515955699,-0.122133226383676,-0.550665650127712,0.586424787170938,0.918793076113036,-6.30692962906088,-0.0648209876738125,0.586424787170938,0.918793076113036,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:0/15:0)",NA,NA,"Sphingolipids","ns"
"SphLip_04",0.00667467474691251,-0.183816115155035,0.19716546464886,-0.68518566111181,0.0719202963048639,0.943199446049659,0.999086515745761,-6.45692532539891,0.00667467474691251,0.943199446049659,0.999086515745761,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:0/16:0)","HMDB10168","C00550","Sphingolipids","ns"
"SphLip_05",-0.00883892533527635,-0.345964326672007,0.328286476001454,-0.29825649068314,-0.0538149984214714,0.957481762830642,0.999086515745761,-6.45807749998908,-0.00883892533527635,0.957481762830642,0.999086515745761,"HIPE","Sphingolipids","Sphingomyelin","SM(d18:0/18:0)","HMDB12087","C00550","Sphingolipids","ns"
