"Lipid","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","log2FC","p_value","adj_p_value","Group","CLASS","SUBCLASS A","Individual_Notation","HMDB","KEGG","SubclassB","cat_volcano"
"DG02",0.0630212044164282,-0.549161194082493,0.675203602915349,-0.738813656094015,0.207077594045038,0.83684035461219,0.997533798420066,-4.77788289497136,0.0630212044164282,0.83684035461219,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(32:0)",NA,NA,"Glycerolipids","ns"
"DG03",0.0676936903930247,-0.600094976678969,0.735482357465019,-0.267465610812699,0.203909000796329,0.839301548053573,0.997533798420066,-4.77809248667579,0.0676936903930247,0.839301548053573,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(32:1)",NA,NA,"Glycerolipids","ns"
"DG04",0.0573838161517484,-0.533241811541395,0.648009443844892,-0.398765670108955,0.195435920739403,0.845890889221108,0.997533798420066,-4.77863712188186,0.0573838161517484,0.845890889221108,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(32:2)",NA,NA,"Glycerolipids","ns"
"DG05",0.0183069473697342,-0.520702833955971,0.55731672869544,-0.0996138173755045,0.0683197922155105,0.945819774114332,0.997533798420066,-4.78403725866866,0.0183069473697342,0.945819774114332,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(34:0)",NA,NA,"Glycerolipids","ns"
"DG06",0.0307279527864913,-0.496294885529349,0.557750791102332,-1.04635091225293,0.117282021091625,0.9071343886254,0.997533798420066,-4.78257294209224,0.0307279527864913,0.9071343886254,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(34:1)",NA,NA,"Glycerolipids","ns"
"DG07",0.0616904300275931,-0.488472847164154,0.61185370721934,-0.886167447481526,0.225555514514693,0.822521274244715,0.997533798420066,-4.77659648088579,0.0616904300275931,0.822521274244715,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(34:2)",NA,NA,"Glycerolipids","ns"
"DG08",0.0964718773943606,-0.414238129647525,0.607181884436246,-0.372081110652851,0.379973765525233,0.705669931187785,0.997533798420066,-4.76157695211011,0.0964718773943606,0.705669931187785,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(36:2)",NA,NA,"Glycerolipids","ns"
"DG09",0.138040084372234,-0.356686532220619,0.632766700965088,-0.433872292421812,0.561264003730491,0.577273669665263,0.997533798420066,-4.73429624066113,0.138040084372234,0.577273669665263,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(36:3)",NA,NA,"Glycerolipids","ns"
"DG10",0.213540103274903,-0.310000482558244,0.737080689108051,-1.52068809665956,0.8204579810116,0.416080871897222,0.997533798420066,-4.67757321755982,0.213540103274903,0.416080871897222,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(36:4)",NA,NA,"Glycerolipids","ns"
"DG11",0.0897250780371638,-0.393118544128737,0.572568700203065,-0.283298047193031,0.373795953527442,0.710230539810647,0.997533798420066,-4.76232375918096,0.0897250780371638,0.710230539810647,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(36:4)",NA,NA,"Glycerolipids","ns"
"DG12",0.321918015414633,-0.23679314938381,0.880629180213075,-0.203303247017888,1.15900465922742,0.252286387772974,0.997533798420066,-4.5733345656827,0.321918015414633,0.252286387772974,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(36:4)",NA,NA,"Glycerolipids","ns"
"DG33",0.100853847811294,-0.507823022939597,0.709530718562184,-0.881866703865212,0.333298165429652,0.740385809820607,0.997533798420066,-4.76691892334387,0.100853847811294,0.740385809820607,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(30:0)",NA,NA,"Glycerolipids","ns"
"DG57",0.00658197889806507,-0.583514169553081,0.596678127349211,-0.27574730734429,0.0224368020187828,0.982194141674231,0.997533798420066,-4.78470841577542,0.00658197889806507,0.982194141674231,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(36:1)",NA,NA,"Glycerolipids","ns"
"DG63",0.147563514286529,-0.155399140883502,0.450526169456559,-0.122491675317689,0.979582276797056,0.33225532529803,0.997533798420066,-4.63272390860302,0.147563514286529,0.33225532529803,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(38:4)",NA,NA,"Glycerolipids","ns"
"DG66",0.34378743846761,-0.0706463776623824,0.758221254597602,0.337592181106036,1.66850169209092,0.10181927419892,0.997533798420066,-4.35725167606887,0.34378743846761,0.10181927419892,0.997533798420066,"LIPE","Glycerolipids","Diacylglycerols","DG(38:5)",NA,NA,"Glycerolipids","ns"
"MEMAPC01",0.104852654125114,-0.12013966238202,0.329844970632247,0.660300608120026,0.937265796583505,0.353363046211895,0.997533798420066,-4.64538109644621,0.104852654125114,0.353363046211895,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-16:0/14:0)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC02",0.148697145362599,-0.111517273118648,0.408911563843847,0.356244490363148,1.14927061260191,0.256198401500479,0.997533798420066,-4.57678694843666,0.148697145362599,0.256198401500479,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-16:0/14:0)","HMDB11203",NA,"Glycerophospholipids","ns"
"MEMAPC03",0.0268888925989778,-0.154685681570703,0.208463466768658,0.320852223215532,0.297830321190735,0.767131463019942,0.997533798420066,-4.77051608861064,0.0268888925989778,0.767131463019942,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-16:0/16:0)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC04",0.109431713468853,-0.11071128110921,0.329574708046916,-0.0286690676374354,0.999745268187608,0.322499606362275,0.997533798420066,-4.62650954633292,0.109431713468853,0.322499606362275,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-16:0/16:0)","HMDB11206",NA,"Glycerophospholipids","ns"
"MEMAPC05",0.0519232286470162,-0.160388392396295,0.264234849690327,0.145751368718039,0.491857106986732,0.625085768617447,0.997533798420066,-4.74596617046739,0.0519232286470162,0.625085768617447,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-34:0)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC06",-0.016023462037642,-0.189126025529627,0.157079101454343,-0.0087663398324763,-0.186167507422325,0.853106176507589,0.997533798420066,-4.77920723310582,-0.016023462037642,0.853106176507589,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-34:1)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC07",-0.0875031471513959,-0.386478648920894,0.211472354618102,-0.428182100423893,-0.588625534056642,0.558901264193105,0.997533798420066,-4.72928956297824,-0.0875031471513959,0.558901264193105,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-16:0/18:2)","HMDB11151",NA,"Glycerophospholipids","ns"
"MEMAPC08",0.0774877187274318,-0.250098193487498,0.405073630942362,-0.217531900472865,0.475727970142772,0.636448822811103,0.997533798420066,-4.74846063256,0.0774877187274318,0.636448822811103,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-16:0/18:1)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC09",0.0321791720134711,-0.199306819786137,0.26366516381308,-0.603862618710271,0.279576831001273,0.781015982028153,0.997533798420066,-4.77220971823023,0.0321791720134711,0.781015982028153,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-16:0/18:2)","HMDB11211",NA,"Glycerophospholipids","ns"
"MEMAPC11",0.0113559908157009,-0.166010536084944,0.188722517716346,-0.453167228251951,0.12876694683318,0.89808572950747,0.997533798420066,-4.78211805801094,0.0113559908157009,0.89808572950747,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-18:1/18:1)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC12",-0.0317977553670533,-0.326001272040709,0.262405761306603,-0.184729644597289,-0.217370013276703,0.828851004328772,0.997533798420066,-4.77718087048544,-0.0317977553670533,0.828851004328772,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-18:0/18:2)","HMDB13418",NA,"Glycerophospholipids","ns"
"MEMAPC13",-0.120342495565093,-0.400724253511717,0.160039262381531,-0.512608968573362,-0.863217600231735,0.392355525182921,0.997533798420066,-4.66626296096989,-0.120342495565093,0.392355525182921,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-18:1/18:2)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC14",-0.126877732558218,-0.373318520812866,0.119563055696429,0.360502416051796,-1.03543739895424,0.305707409709639,0.997533798420066,-4.6152207130465,-0.126877732558218,0.305707409709639,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-16:0/20:3)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC15_MEMAPC16",0.0822138004588487,-0.156511295037839,0.320938895955536,-0.601387151707544,0.692624223957295,0.491917828525381,0.997533798420066,-4.70812550672905,0.0822138004588487,0.491917828525381,0.997533798420066,"LIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-36:2)",NA,NA,"Glycerophospholipids","ns"
